source,target,type
2541,5000,directed
5000,7547,directed
2618,8242,directed
8242,5235,directed
3206,4531,directed
4531,6995,directed
3954,490,directed
490,5742,directed
3473,7184,directed
4531,2415,directed
2415,2734,directed
2856,7104,directed
7104,2546,directed
8328,3827,directed
3827,5742,directed
7822,4994,directed
4994,5742,directed
420,2541,directed
3789,8822,directed
8822,9170,directed
2566,2119,directed
8893,289,directed
289,5674,directed
2734,1829,directed
9261,477,directed
8381,8011,directed
8011,5839,directed
5839,6447,directed
6773,8268,directed
6416,8268,directed
6416,7905,directed
7905,5169,directed
5169,1168,directed
1168,6677,directed
6288,9089,directed
9089,313,directed
6079,8513,directed
6715,4269,directed
9516,4269,directed
9516,1701,directed
1701,1701,directed
2415,8221,directed
4741,7747,directed
9549,6153,directed
1721,2415,directed
8502,2044,directed
3621,2593,directed
2593,1323,directed
1323,2746,directed
2746,3056,directed
3056,4741,directed
4480,7019,directed
8739,2589,directed
2589,3056,directed
3056,7041,directed
8881,726,directed
2541,3799,directed
3799,4480,directed
6328,1323,directed
1323,1664,directed
6518,4531,directed
4531,2415,directed
2415,2833,directed
2833,2833,directed
74,8242,directed
8242,115,directed
115,1919,directed
1919,8335,directed
3144,5657,directed
5657,5245,directed
5245,2541,directed
3228,3056,directed
3056,9375,directed
5305,850,directed
850,9097,directed
8711,7293,directed
7293,8717,directed
7822,4994,directed
4994,5742,directed
4994,5742,directed
6755,3056,directed
3056,246,directed
1469,2343,directed
2343,7937,directed
672,398,directed
398,4269,directed
4269,5967,directed
5245,5550,directed
5550,7332,directed
7332,8328,directed
8328,3114,directed
3114,7184,directed
3114,7184,directed
4099,837,directed
837,8739,directed
8739,2541,directed
9225,12,directed
12,8242,directed
8242,6434,directed
6434,3499,directed
1234,5070,directed
5121,6833,directed
6833,4266,directed
5192,3056,directed
3056,7351,directed
3466,1861,directed
8543,6571,directed
8543,1786,directed
4369,4211,directed
4211,2473,directed
6416,7890,directed
7890,7890,directed
7890,3189,directed
807,7770,directed
4531,1221,directed
1221,9170,directed
9170,4269,directed
9516,3114,directed
3114,7184,directed
8608,7364,directed
7364,7364,directed
7364,2375,directed
6416,8514,directed
8514,232,directed
232,6042,directed
6042,6042,directed
6042,837,directed
3822,7608,directed
8829,3985,directed
9395,3056,directed
3056,8639,directed
4974,3056,directed
3056,1116,directed
7190,837,directed
5651,717,directed
717,2063,directed
2063,2063,directed
3621,3353,directed
3353,5988,directed
2856,5988,directed
2216,7608,directed
7608,2799,directed
4974,736,directed
736,9170,directed
7798,2541,directed
7903,7822,directed
4984,7890,directed
7890,4480,directed
4480,5742,directed
5742,5988,directed
8328,3162,directed
3162,3162,directed
3162,7890,directed
7890,1746,directed
1746,6434,directed
6434,1794,directed
1794,8739,directed
8328,74,directed
74,4066,directed
4066,7184,directed
224,115,directed
115,6266,directed
6704,1071,directed
1071,4947,directed
4947,3056,directed
3056,2044,directed
617,6249,directed
1779,6259,directed
2396,118,directed
2396,4269,directed
1570,1646,directed
1646,4526,directed
7110,8739,directed
7110,8514,directed
8514,2929,directed
2929,7608,directed
8829,7033,directed
7033,4427,directed
4427,1840,directed
4128,7184,directed
7184,2816,directed
2816,7822,directed
7822,2404,directed
2404,2044,directed
2734,1913,directed
1913,4269,directed
6189,5296,directed
8328,7890,directed
7890,5279,directed
5279,7377,directed
5045,8158,directed
8158,4269,directed
7190,2274,directed
5733,3056,directed
3056,115,directed
115,8738,directed
8738,5742,directed
3705,5742,directed
6704,6253,directed
3778,1017,directed
8963,636,directed
636,1371,directed
9423,9050,directed
9050,726,directed
3114,6894,directed
6894,3180,directed
3180,3188,directed
3188,115,directed
6518,4531,directed
8986,4033,directed
7978,1741,directed
9549,9473,directed
4244,5194,directed
9549,7890,directed
7890,9473,directed
9473,2901,directed
2901,8738,directed
2103,7905,directed
7905,1526,directed
1526,3056,directed
3056,7870,directed
9549,2593,directed
2593,2593,directed
2593,7608,directed
7608,7627,directed
8401,7869,directed
8221,5196,directed
8739,232,directed
232,232,directed
7822,4994,directed
4994,5742,directed
2216,5218,directed
8987,4917,directed
3704,7905,directed
7905,6617,directed
6617,1031,directed
1031,7890,directed
7890,3641,directed
9414,9198,directed
9198,8429,directed
7586,430,directed
2415,2343,directed
4789,2044,directed
2044,937,directed
7110,8514,directed
6772,7905,directed
7905,8805,directed
8805,1124,directed
4099,2541,directed
4099,8971,directed
5942,2734,directed
5651,5674,directed
5674,2055,directed
2055,1829,directed
861,8180,directed
8180,5352,directed
2541,1203,directed
1203,3056,directed
3056,8873,directed
9338,4401,directed
4654,5609,directed
9516,1688,directed
1688,5742,directed
7755,5742,directed
7755,9170,directed
5855,9170,directed
8328,5768,directed
5768,7610,directed
7194,2901,directed
2901,2055,directed
2055,4450,directed
4450,1829,directed
2973,1181,directed
1181,3473,directed
7163,3985,directed
3985,7905,directed
7905,1678,directed
7905,4611,directed
4611,4611,directed
4611,1128,directed
1128,3056,directed
3056,4994,directed
8632,1941,directed
1941,1829,directed
1829,7905,directed
7905,3343,directed
3343,3343,directed
3343,8893,directed
1963,8928,directed
5127,3056,directed
3056,5717,directed
5196,5056,directed
5056,3056,directed
3056,115,directed
4480,5056,directed
6715,5698,directed
5698,8520,directed
8520,5000,directed
2273,3056,directed
3056,1829,directed
5335,1085,directed
8978,3320,directed
2418,1557,directed
3473,4497,directed
4497,3056,directed
3056,4452,directed
4452,7608,directed
1323,4741,directed
4741,420,directed
420,826,directed
826,1561,directed
1561,1302,directed
3207,6553,directed
2160,4513,directed
4269,9198,directed
9198,8429,directed
6079,8513,directed
7586,4864,directed
3206,7905,directed
7905,1526,directed
1526,9017,directed
9017,3827,directed
420,826,directed
826,7905,directed
7905,8790,directed
8790,8218,directed
8218,7890,directed
5201,447,directed
4637,1128,directed
1128,5620,directed
5620,8368,directed
8368,2541,directed
2541,8717,directed
9414,8429,directed
8429,9533,directed
398,8513,directed
8513,6079,directed
2270,3985,directed
3985,7905,directed
7905,1678,directed
1323,6328,directed
6328,3985,directed
1487,6181,directed
7978,6518,directed
8011,9549,directed
9549,826,directed
826,8172,directed
8172,2099,directed
2099,9198,directed
9198,100,directed
2216,5680,directed
2216,6382,directed
6715,7773,directed
7773,7905,directed
7905,7890,directed
7890,7689,directed
7462,6366,directed
6518,1684,directed
1684,2754,directed
2754,7608,directed
8328,5000,directed
5000,4000,directed
4000,7822,directed
7822,8242,directed
8242,5840,directed
1031,5317,directed
5317,826,directed
826,3647,directed
3647,9161,directed
5056,1071,directed
1071,6894,directed
74,7806,directed
7806,8242,directed
8242,7184,directed
7755,4974,directed
8649,672,directed
6735,4362,directed
4891,2972,directed
8696,8367,directed
5416,8013,directed
6008,2734,directed
2734,7905,directed
7905,911,directed
7854,2901,directed
2901,8543,directed
8543,2369,directed
7755,9170,directed
9170,2888,directed
2888,1116,directed
8328,3057,directed
3057,7899,directed
7899,7899,directed
7372,3056,directed
3056,7869,directed
5082,3056,directed
3056,6349,directed
2972,5988,directed
4779,5506,directed
5506,115,directed
8822,398,directed
2415,6715,directed
6715,7822,directed
7822,8242,directed
8242,6164,directed
6164,4269,directed
1323,6382,directed
2415,1534,directed
5742,3171,directed
1257,6629,directed
6629,6177,directed
9322,420,directed
420,2541,directed
9170,1116,directed
7033,5988,directed
5988,2524,directed
2524,2746,directed
8328,5742,directed
5742,3639,directed
5279,7608,directed
5421,7773,directed
7773,420,directed
420,826,directed
6721,3483,directed
3483,5942,directed
2415,8429,directed
8429,3056,directed
3056,2044,directed
6222,6704,directed
6704,5235,directed
1792,1779,directed
1779,2131,directed
9508,4741,directed
4741,2551,directed
3621,39,directed
39,5988,directed
8417,3199,directed
3199,8711,directed
7991,4269,directed
4269,7245,directed
7245,8429,directed
7870,6774,directed
6774,7870,directed
7091,7870,directed
7091,2973,directed
2973,1794,directed
1794,5341,directed
9549,5341,directed
9549,1829,directed
7942,5056,directed
5056,7249,directed
7991,4269,directed
4269,4269,directed
8328,7870,directed
7870,7236,directed
7236,1047,directed
5196,6353,directed
6353,6353,directed
6353,7896,directed
7896,8307,directed
8307,3056,directed
3056,1203,directed
1414,8520,directed
8520,8520,directed
8328,3827,directed
3827,2734,directed
2734,8520,directed
8520,115,directed
7747,2355,directed
2355,5195,directed
5195,1149,directed
7591,3827,directed
5963,3056,directed
3056,6382,directed
1794,5742,directed
5742,7369,directed
7369,2746,directed
2856,2400,directed
2400,7291,directed
7291,7905,directed
7905,5582,directed
5518,5582,directed
289,2901,directed
2901,4292,directed
9144,6002,directed
4526,3621,directed
3621,4427,directed
9030,8388,directed
8388,8520,directed
8520,4944,directed
8739,2454,directed
2454,837,directed
86,7033,directed
7033,7663,directed
5000,3162,directed
3162,5401,directed
5401,3061,directed
3061,5000,directed
5000,2897,directed
2897,8023,directed
3990,3350,directed
5733,3056,directed
3056,115,directed
9549,115,directed
9549,7184,directed
7184,2816,directed
2816,7822,directed
7822,2897,directed
2897,4484,directed
5195,916,directed
916,916,directed
8328,7870,directed
7870,1257,directed
1257,736,directed
736,5651,directed
5651,2474,directed
6106,826,directed
826,5988,directed
5988,2445,directed
2445,2746,directed
2445,1065,directed
1065,9330,directed
9330,4175,directed
4175,4175,directed
8860,2567,directed
2567,8739,directed
8739,115,directed
115,115,directed
115,2762,directed
2762,7184,directed
7590,7608,directed
8829,837,directed
837,837,directed
3985,4214,directed
9198,8429,directed
8429,3056,directed
3056,2044,directed
2415,8221,directed
8221,5240,directed
2426,5352,directed
5352,5742,directed
5742,3056,directed
3056,4788,directed
7978,6518,directed
717,2490,directed
8328,7890,directed
7890,2253,directed
2253,4741,directed
2180,9115,directed
9115,2901,directed
2901,229,directed
420,822,directed
2794,8739,directed
420,6181,directed
3199,2589,directed
4526,7636,directed
7636,1829,directed
7194,2901,directed
2901,9533,directed
9533,7870,directed
155,826,directed
7844,3056,directed
3056,4531,directed
4531,2273,directed
3171,837,directed
850,2270,directed
2270,7905,directed
7905,3355,directed
3355,3057,directed
3057,5121,directed
9549,6375,directed
6375,310,directed
310,950,directed
2870,8242,directed
8242,574,directed
7608,2799,directed
5121,2044,directed
2044,6437,directed
6437,9097,directed
1257,7021,directed
5878,7184,directed
7184,2816,directed
2816,7822,directed
6518,4531,directed
5195,4974,directed
2099,5988,directed
5988,5651,directed
7985,9062,directed
8345,9062,directed
2856,9264,directed
9264,6900,directed
5742,3799,directed
3799,4480,directed
6921,9198,directed
9198,8429,directed
1257,8954,directed
8954,4077,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
5988,826,directed
5619,7937,directed
2166,2103,directed
8893,4396,directed
5245,7019,directed
3077,7291,directed
7293,8292,directed
8292,8951,directed
8951,4526,directed
7591,7905,directed
7905,457,directed
457,4984,directed
4984,5742,directed
5742,9017,directed
9017,3247,directed
8396,7091,directed
7822,336,directed
1411,3621,directed
3621,4427,directed
8381,8011,directed
8011,7033,directed
7822,5352,directed
5352,2541,directed
7023,4600,directed
7135,9515,directed
9515,5651,directed
5651,4269,directed
8493,3854,directed
1667,8478,directed
8328,826,directed
826,8172,directed
8172,7927,directed
8172,4335,directed
8172,4237,directed
4237,1487,directed
9467,5646,directed
5646,2890,directed
253,8345,directed
8345,6895,directed
6895,3056,directed
3056,1133,directed
1133,9374,directed
4211,2473,directed
3827,7591,directed
3621,7627,directed
7627,3171,directed
6159,4303,directed
4303,7135,directed
802,5352,directed
8630,7659,directed
7659,3056,directed
3056,4741,directed
7149,7172,directed
7172,6740,directed
5178,6698,directed
6698,8809,directed
4531,5651,directed
5651,3056,directed
3056,764,directed
6159,4055,directed
3323,6079,directed
7627,5822,directed
2273,4531,directed
5395,2799,directed
2799,2799,directed
5121,2044,directed
2044,7608,directed
2270,837,directed
837,8328,directed
8328,5000,directed
5000,1353,directed
1353,8829,directed
8717,8346,directed
8346,8520,directed
8520,115,directed
115,4158,directed
4158,1153,directed
5398,2733,directed
2733,4526,directed
7110,8514,directed
8514,5000,directed
5000,2789,directed
2789,9111,directed
9111,2195,directed
6181,8711,directed
8711,420,directed
420,3087,directed
1323,3056,directed
3056,8345,directed
8345,4741,directed
4741,8520,directed
8520,5451,directed
3473,4497,directed
833,2558,directed
7737,1447,directed
826,7905,directed
7905,4682,directed
7591,4269,directed
6416,3162,directed
3162,4269,directed
4269,4269,directed
4269,9134,directed
9134,826,directed
6350,8242,directed
8242,8809,directed
8328,3588,directed
3588,3114,directed
3114,7184,directed
7184,2816,directed
2816,7822,directed
7369,7896,directed
7896,1938,directed
1938,8516,directed
8516,7942,directed
7942,7773,directed
7773,7033,directed
7883,6303,directed
6303,1829,directed
6122,1913,directed
1913,4269,directed
7619,5988,directed
5988,5742,directed
8367,3056,directed
3056,8456,directed
8456,7976,directed
7976,7369,directed
7369,8059,directed
2856,4015,directed
4015,6772,directed
6772,1450,directed
3879,7896,directed
7896,5341,directed
155,7663,directed
2689,6042,directed
8192,4531,directed
2073,9161,directed
9161,4526,directed
4526,8799,directed
8328,7890,directed
7890,7896,directed
7896,7608,directed
3430,3854,directed
7041,2589,directed
8514,4526,directed
4526,9443,directed
4682,1557,directed
4682,2055,directed
2055,3854,directed
3621,5742,directed
5742,9516,directed
9516,5988,directed
289,9523,directed
7184,74,directed
74,2816,directed
2816,7822,directed
5161,7822,directed
4279,4727,directed
4727,3056,directed
3056,7110,directed
7110,6416,directed
6416,5000,directed
5000,3057,directed
3057,7991,directed
2415,5752,directed
5752,5752,directed
5752,2415,directed
2415,7104,directed
3562,9549,directed
9549,2746,directed
2746,7890,directed
8328,9394,directed
9394,6601,directed
5127,3056,directed
3056,7507,directed
7868,7608,directed
4099,5352,directed
5352,5742,directed
420,2541,directed
3162,12,directed
7369,2587,directed
2587,2587,directed
5619,8520,directed
8520,4944,directed
2734,4269,directed
7608,5056,directed
5056,3056,directed
3056,115,directed
115,5000,directed
5222,6711,directed
5742,7905,directed
7905,3922,directed
3922,4480,directed
420,4526,directed
4526,8350,directed
4576,3854,directed
5742,7905,directed
7905,3355,directed
3355,3057,directed
3057,5121,directed
2856,2525,directed
2525,3056,directed
3056,9170,directed
2576,6698,directed
9614,5742,directed
9394,6604,directed
6604,8516,directed
8516,5352,directed
3473,5201,directed
5201,7369,directed
